X;Y;Beschreibung Anomalie;Qualitative classification;mavg_window;delta_mavg_window;mavg;std;mini_std;amplitude;delta_amplitude;slope;length;is_group;id;E[Y];delta_E[Y];v(Y);type;new_id
14541,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;36;1;13;60,00000078;0;0;Fi;12
14541,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;37;1;13;60,00000078;0;0;Fi;12
14542;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;38;1;13;60,00000078;0;0;Fi;12
14542,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;39;1;13;60,00000078;0;0;Fi;12
14542,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;40;1;13;60,00000078;0;0;Fi;12
14542,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;41;1;13;60,00000078;0;0;Fi;12
14542,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;42;1;13;60,00000078;0;0;Fi;12
14542,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;43;1;13;60,00000078;0;0;Fi;12
14542,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;44;1;13;60,00000078;0;0;Fi;12
14542,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;45;1;13;60,00000078;0;0;Fi;12
14542,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;46;1;13;60,00000078;0;0;Fi;12
14542,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;47;1;13;60,00000078;0;0;Fi;12
14543;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;48;1;13;60,00000078;0;0;Fi;12
14543,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;49;1;13;60,00000078;0;0;Fi;12
14543,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;50;1;13;60,00000078;0;0;Fi;12
14543,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;51;1;13;60,00000078;0;0;Fi;12
14543,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;52;1;13;60,00000078;0;0;Fi;12
14543,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;53;1;13;60,00000078;0;0;Fi;12
14543,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;54;1;13;60,00000078;0;0;Fi;12
14543,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;55;1;13;60,00000078;0;0;Fi;12
14543,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;56;1;13;60,00000078;0;0;Fi;12
14543,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;57;1;13;60,00000078;0;0;Fi;12
14544;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;58;1;13;60,00000078;0;0;Fi;12
14544,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;59;1;13;60,00000078;0;0;Fi;12
14544,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;60;1;13;60,00000078;0;0;Fi;12
14544,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;61;1;13;60,00000078;0;0;Fi;12
14544,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;62;1;13;60,00000078;0;0;Fi;12
14544,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;63;1;13;60,00000078;0;0;Fi;12
14544,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;64;1;13;60,00000078;0;0;Fi;12
14544,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;65;1;13;60,00000078;0;0;Fi;12
14544,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;66;1;13;60,00000078;0;0;Fi;12
14544,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;67;1;13;60,00000078;0;0;Fi;12
14545;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;68;1;13;60,00000078;0;0;Fi;12
14545,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;69;1;13;60,00000078;0;0;Fi;12
14545,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;70;1;13;60,00000078;0;0;Fi;12
14545,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;71;1;13;60,00000078;0;0;Fi;12
14545,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;72;1;13;60,00000078;0;0;Fi;12
14545,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;73;1;13;60,00000078;0;0;Fi;12
14545,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;74;1;13;60,00000078;0;0;Fi;12
14545,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;75;1;13;60,00000078;0;0;Fi;12
14545,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;76;1;13;60,00000078;0;0;Fi;12
14545,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;77;1;13;60,00000078;0;0;Fi;12
14546;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;78;1;13;60,00000078;0;0;Fi;12
14546,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;79;1;13;60,00000078;0;0;Fi;12
14546,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;80;1;13;60,00000078;0;0;Fi;12
14546,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;81;1;13;60,00000078;0;0;Fi;12
14546,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;82;1;13;60,00000078;0;0;Fi;12
14546,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;83;1;13;60,00000078;0;0;Fi;12
14546,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;84;1;13;60,00000078;0;0;Fi;12
14546,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;85;1;13;60,00000078;0;0;Fi;12
14546,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;86;1;13;60,00000078;0;0;Fi;12
14546,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;87;1;13;60,00000078;0;0;Fi;12
14547;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;88;1;13;60,00000078;0;0;Fi;12
14547,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;89;1;13;60,00000078;0;0;Fi;12
14547,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;90;1;13;60,00000078;0;0;Fi;12
14547,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;91;1;13;60,00000078;0;0;Fi;12
14547,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;92;1;13;60,00000078;0;0;Fi;12
14547,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;93;1;13;60,00000078;0;0;Fi;12
14547,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;94;1;13;60,00000078;0;0;Fi;12
14547,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;95;1;13;60,00000078;0;0;Fi;12
14547,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;96;1;13;60,00000078;0;0;Fi;12
14547,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;97;1;13;60,00000078;0;0;Fi;12
14548;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;98;1;13;60,00000078;0;0;Fi;12
14548,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;99;1;13;60,00000078;0;0;Fi;12
14548,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;100;1;13;60,00000078;0;0;Fi;12
14548,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;101;1;13;60,00000078;0;0;Fi;12
14548,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;102;1;13;60,00000078;0;0;Fi;12
14548,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;103;1;13;60,00000078;0;0;Fi;12
14548,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;104;1;13;60,00000078;0;0;Fi;12
14548,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;105;1;13;60,00000078;0;0;Fi;12
14548,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;106;1;13;60,00000078;0;0;Fi;12
14548,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;107;1;13;60,00000078;0;0;Fi;12
14549;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;108;1;13;60,00000078;0;0;Fi;12
14549,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;109;1;13;60,00000078;0;0;Fi;12
14549,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;110;1;13;60,00000078;0;0;Fi;12
14549,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;111;1;13;60,00000078;0;0;Fi;12
14549,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;112;1;13;60,00000078;0;0;Fi;12
14549,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;113;1;13;60,00000078;0;0;Fi;12
14549,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;114;1;13;60,00000078;0;0;Fi;12
14549,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;115;1;13;60,00000078;0;0;Fi;12
14549,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;116;1;13;60,00000078;0;0;Fi;12
14549,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;117;1;13;60,00000078;0;0;Fi;12
14550;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;118;1;13;60,00000078;0;0;Fi;12
14550,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;119;1;13;60,00000078;0;0;Fi;12
14550,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;120;1;13;60,00000078;0;0;Fi;12
14550,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;121;1;13;60,00000078;0;0;Fi;12
14550,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;122;1;13;60,00000078;0;0;Fi;12
14550,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;123;1;13;60,00000078;0;0;Fi;12
14550,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;124;1;13;60,00000078;0;0;Fi;12
14550,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;125;1;13;60,00000078;0;0;Fi;12
14550,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;126;1;13;60,00000078;0;0;Fi;12
14550,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;127;1;13;60,00000078;0;0;Fi;12
14551;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;128;1;13;60,00000078;0;0;Fi;12
14551,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;129;1;13;60,00000078;0;0;Fi;12
14551,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;130;1;13;60,00000078;0;0;Fi;12
14551,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;131;1;13;60,00000078;0;0;Fi;12
14551,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;132;1;13;60,00000078;0;0;Fi;12
14551,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;133;1;13;60,00000078;0;0;Fi;12
14551,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;134;1;13;60,00000078;0;0;Fi;12
14551,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;135;1;13;60,00000078;0;0;Fi;12
14551,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;136;1;13;60,00000078;0;0;Fi;12
14551,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;137;1;13;60,00000078;0;0;Fi;12
14552;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;138;1;13;60,00000078;0;0;Fi;12
14552,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;139;1;13;60,00000078;0;0;Fi;12
14552,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;140;1;13;60,00000078;0;0;Fi;12
14552,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;141;1;13;60,00000078;0;0;Fi;12
14552,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;142;1;13;60,00000078;0;0;Fi;12
14552,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;143;1;13;60,00000078;0;0;Fi;12
14552,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;144;1;13;60,00000078;0;0;Fi;12
14552,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;145;1;13;60,00000078;0;0;Fi;12
14552,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;146;1;13;60,00000078;0;0;Fi;12
14552,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;147;1;13;60,00000078;0;0;Fi;12
14553;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;148;1;13;60,00000078;0;0;Fi;12
14553,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;149;1;13;60,00000078;0;0;Fi;12
14553,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;150;1;13;60,00000078;0;0;Fi;12
14553,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;151;1;13;60,00000078;0;0;Fi;12
14553,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;152;1;13;60,00000078;0;0;Fi;12
14553,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;153;1;13;60,00000078;0;0;Fi;12
14553,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;154;1;13;60,00000078;0;0;Fi;12
14553,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;155;1;13;60,00000078;0;0;Fi;12
14553,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;156;1;13;60,00000078;0;0;Fi;12
14553,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;157;1;13;60,00000078;0;0;Fi;12
14554;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;158;1;13;60,00000078;0;0;Fi;12
14554,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;159;1;13;60,00000078;0;0;Fi;12
14554,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;160;1;13;60,00000078;0;0;Fi;12
14554,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;161;1;13;60,00000078;0;0;Fi;12
14554,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;162;1;13;60,00000078;0;0;Fi;12
14554,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;163;1;13;60,00000078;0;0;Fi;12
14554,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;164;1;13;60,00000078;0;0;Fi;12
14554,7;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;165;1;13;60,00000078;0;0;Fi;12
14554,8;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;166;1;13;60,00000078;0;0;Fi;12
14554,9;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;167;1;13;60,00000078;0;0;Fi;12
14555;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;168;1;13;60,00000078;0;0;Fi;12
14555,1;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;169;1;13;60,00000078;0;0;Fi;12
14555,2;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;170;1;13;60,00000078;0;0;Fi;12
14555,3;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;171;1;13;60,00000078;0;0;Fi;12
14555,4;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;172;1;13;60,00000078;0;0;Fi;12
14555,5;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;173;1;13;60,00000078;0;0;Fi;12
14555,6;60,00000078;Plateau durch ausgelassene Iteration;Critical;65,02501933;5,025018552;60,00000078;3,498199553;7,00E-15;5,025013282;-54,9749875;0;174;1;13;60,00000078;0;0;Fi;12
